Matricule;TrainingName;Date;Sequence;SequenceTime;CenterEyePosX;CenterEyePosY;CenterEyePosZ;CenterEyeRotX;CenterEyeRotY;CenterEyeRotZ;CenterEyeRotW;LeftHandPosX;LeftHandPosY;LeftHandPosZ;LeftHandRotX;LeftHandRotY;LeftHandRotZ;LeftHandRotW;RightHandPosX;RightHandPosY;RightHandPosZ;RightHandRotX;RightHandRotY;RightHandRotZ;RightHandRotW
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,70999985560775;0,03224177;1,696805;0,7784595;-0,03991468;-0,2500641;-0,008974532;0,9673645;-0,04503252;1,063251;0,909937;0,3632805;-0,09760129;0,03568351;0,9258661;0,100803;1,241508;0,954251;-0,04592304;0,0714761;-0,06861879;-0,994019
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,72999985516071;0,02689933;1,696702;0,7758385;-0,04144534;-0,2507357;-0,00795227;0,9671353;-0,04936088;1,065169;0,9081121;0,3588025;-0,09424186;0,03582978;0,9279523;0,09625241;1,245125;0,9533207;-0,04136892;0,069534;-0,06786282;-0,9944085
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,74999985471368;0,02140189;1,696579;0,7732234;-0,04306833;-0,2515602;-0,006502535;0,9668611;-0,05356017;1,066357;0,9064116;0,3549539;-0,0915567;0,03457266;0,9297472;0,09184866;1,248621;0,9523367;-0,03617381;0,06804047;-0,06722263;-0,9947578
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,76999985426664;0,009976331;1,696461;0,767994;-0,04516771;-0,2528414;-0,005038172;0,9664397;-0,06229162;1,067597;0,9030309;0,3487759;-0,08791825;0,02949724;0,9326069;0,08018456;1,257481;0,9495466;-0,02323383;0,06659156;-0,06079125;-0,9956557
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,78999985381961;0,0041028;1,69636;0,7654351;-0,04600209;-0,2532288;-0,004974326;0,9662993;-0,06718813;1,067594;0,9012607;0,3465448;-0,08672458;0,02619798;0,9336483;0,07355908;1,262056;0,9478537;-0,01533689;0,0669997;-0,05675049;-0,9960197
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,80999985337257;-0,007634377;1,696174;0,7605243;-0,04756099;-0,2545311;-0,0044501;0,9658841;-0,0777486;1,066732;0,8976607;0,3446952;-0,08569644;0,0229258;0,9345137;0,05852512;1,27115;0,9439052;0,001262261;0,07030287;-0,05037324;-0,9962522
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,82999985292554;-0,01344291;1,69616;0,7581807;-0,04833605;-0,2551773;-0,004005797;0,965677;-0,08370747;1,065805;0,8958516;0,3457483;-0,08630135;0,02392716;0,9340437;0,05074957;1,276031;0,9413558;0,009576008;0,07746056;-0,04178443;-0,9960734
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,8499998524785;-0,02490537;1,696044;0,7534961;-0,05039268;-0,2558603;-0,004086267;0,9653908;-0,09520139;1,064375;0,8924071;0,3474563;-0,08870012;0,0268511;0,9331053;0,03323801;1,285553;0,9372733;0,02419517;0,08488566;-0,03824653;-0,9953624
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,86999985203147;-0,03047955;1,696037;0,7513903;-0,05176653;-0,2559651;-0,004253259;0,9652896;-0,1011975;1,063633;0,890698;0,348397;-0,09058958;0,02860463;0,9325207;0,02453473;1,290745;0,935214;0,03254655;0,08999938;-0,03451289;-0,9948114
08;Baseball Séquence 2D;2025-05-27-14-50-36;1;6,88999985158443;-0,04125698;1,696198;0,7477719;-0,05501776;-0,2554747;-0,00424058;0,9652398;-0,1133205;1,062118;0,886986;0,3500496;-0,09512576;0,03184147;0,9313445;0,008114832;1,301015;0,9315544;0,0463497;0,09807271;-0,02409531;-0,9938073
