Matricule;TrainingName;Date;Sequence;SequenceTime;CenterEyePosX;CenterEyePosY;CenterEyePosZ;CenterEyeRotX;CenterEyeRotY;CenterEyeRotZ;CenterEyeRotW;LeftHandPosX;LeftHandPosY;LeftHandPosZ;LeftHandRotX;LeftHandRotY;LeftHandRotZ;LeftHandRotW;RightHandPosX;RightHandPosY;RightHandPosZ;RightHandRotX;RightHandRotY;RightHandRotZ;RightHandRotW
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,83000002801418;0,1565662;1,687891;0,393025;0,003349274;0,1615981;-0,03573032;0,986204;-0,1532482;0,8818384;0,540145;0,3103245;0,1651664;-0,4781143;0,8048761;0,2987146;1,20269;0,4969899;0,1025317;0,3082883;-0,1613303;0,9318896
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,85000002756715;0,1534591;1,687867;0,392699;0,005894004;0,1517956;-0,03523109;0,9877663;-0,1530913;0,882612;0,5407506;0,31088;0,163073;-0,4748697;0,8070067;0,2934906;1,201877;0,4992634;0,1128089;0,2960926;-0,1642599;0,9341424
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,87000002712011;0,1516691;1,687882;0,3925322;0,007323137;0,1454574;-0,03491664;0,9887211;-0,1533759;0,8833039;0,5418065;0,3143089;0,1587363;-0,4679285;0,8105897;0,2898914;1,201897;0,5006749;0,1168224;0,288446;-0,1655359;0,9358147
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,89000002667308;0,1496584;1,687816;0,3923993;0,008461843;0,1384146;-0,03439181;0,9897408;-0,1542666;0,8841961;0,5434122;0,3214894;0,1508206;-0,4552428;0,8164875;0,2855419;1,202346;0,5023542;0,1197575;0,2807495;-0,16476;0,937919
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,91000002622604;0,1448016;1,687665;0,3921097;0,0115543;0,1213239;-0,03418854;0,9919568;-0,1579219;0,8871432;0,5488955;0,3458673;0,1198622;-0,4091493;0,8358263;0,2754371;1,204059;0,506017;0,1233107;0,2656974;-0,1575351;0,9430707
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,93000002577901;0,142109;1,687329;0,3919051;0,01335836;0,1113056;-0,03467207;0,9930913;-0,1612148;0,8895684;0,5531684;0,3610541;0,09501544;-0,3747643;0,8486246;0,2683367;1,205748;0,5083915;0,1242506;0,2555668;-0,1513893;0,9467464
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,95000002533197;0,1365469;1,686759;0,3915051;0,01717557;0,09038132;-0,03589952;0,9951118;-0,1686819;0,8950766;0,5618986;0,3833536;0,04581115;-0,3057717;0,8703132;0,2512696;1,21026;0,5135844;0,1280639;0,2227929;-0,1378011;0,9565426
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,97000002488494;0,1337701;1,686601;0,3913454;0,01901771;0,07995775;-0,03649876;0,9959483;-0,1735997;0,898395;0,5668191;0,3921069;0,01684582;-0,2646243;0,8808759;0,241814;1,213125;0,516105;0,1299825;0,2002655;-0,1318357;0,9620903
08;Baseball Séquence 360;2025-05-27-14-59-08;9;2,9900000244379;0,1281222;1,686295;0,3909749;0,02221338;0,06040125;-0,03731121;0,9972292;-0,1845414;0,905504;0,576094;0,4021901;-0,04246983;-0,1816715;0,8963454;0,2223853;1,220323;0,5202575;0,1285345;0,1512582;-0,1265467;0,971898
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,01000002399087;0,125297;1,686162;0,3907346;0,02367551;0,05138466;-0,03737899;0,9976983;-0,1909685;0,909513;0,5802839;0,3992402;-0,06987966;-0,1481548;0,9020944;0,2130578;1,22418;0,5219384;0,1264383;0,1292559;-0,1239022;0,9756815
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,03000002354383;0,1196594;1,685818;0,3901594;0,02659555;0,03425917;-0,03618842;0,9984034;-0,201851;0,9160872;0,5867152;0,3914047;-0,1110461;-0,1056496;0,907364;0,1952713;1,231943;0,5246933;0,1203296;0,09268132;-0,1123192;0,9819956
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,0500000230968;0,1168965;1,685622;0,3898148;0,02816003;0,02629343;-0,03536838;0,9986315;-0,2069839;0,9192163;0,5894234;0,386761;-0,1271718;-0,09138262;0,9087863;0,187051;1,235749;0,5258329;0,1169465;0,07832953;-0,1053442;0,984424
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,07000002264977;0,1143072;1,685443;0,3894479;0,02979198;0,01881078;-0,03439647;0,998787;-0,2119951;0,9224093;0,5918968;0,3820599;-0,1413811;-0,07723363;0,9099872;0,1793876;1,23961;0,5267685;0,1125307;0,06659484;-0,09893602;0,9864652
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,09000002220273;0,1092833;1,685001;0,3886157;0,03290021;0,00544107;-0,03214044;0,9989269;-0,2214701;0,9288123;0,5959152;0,3716212;-0,1661777;-0,04927968;0,9120604;0,1653142;1,247497;0,5286643;0,1012526;0,04574201;-0,09027638;0,9896998
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,1100000217557;0,1068844;1,684822;0,3881957;0,03435121;-0,0003113449;-0,03132398;0,9989188;-0,2256915;0,9316857;0,59746;0,36636;-0,1748942;-0,04055162;0,9129885;0,1589028;1,251271;0,5294595;0,09547067;0,03715885;-0,08747424;0,9908849
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,13000002130866;0,1023884;1,684349;0,3873532;0,03722088;-0,01034489;-0,02917712;0,9988275;-0,2335293;0,936667;0,5996041;0,3573799;-0,1868594;-0,02865516;0,9146268;0,1471032;1,257893;0,530858;0,08709677;0,02183685;-0,0830394;0,9924927
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,15000002086163;0,1002745;1,683981;0,3869538;0,0384936;-0,0147804;-0,02784057;0,9987616;-0,2373697;0,9388265;0,6003147;0,3535084;-0,1925539;-0,02325632;0,9151033;0,1416324;1,260649;0,531579;0,08458235;0,01373273;-0,08065934;0,9930516
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,17000002041459;0,09630609;1,68364;0,3860877;0,04100578;-0,02236673;-0,02496463;0,9985965;-0,2448914;0,942396;0,6006892;0,3477333;-0,2037456;-0,01622115;0,9150444;0,1315656;1,265364;0,5329306;0,08065233;-0,002490669;-0,07606244;0,9938328
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,19000001996756;0,09451012;1,68353;0,3856801;0,04214612;-0,02561921;-0,02349125;0,9985067;-0,2484262;0,943927;0,6006005;0,3452919;-0,2093311;-0,01334901;0,9147545;0,1272075;1,266947;0,5335794;0,07971802;-0,009178847;-0,07398887;0,9940254
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,21000001952052;0,09274647;1,68344;0,3853135;0,0431086;-0,02856585;-0,02228994;0,9984132;-0,2518255;0,9453334;0,6002146;0,3429152;-0,2142926;-0,0113403;0,9145268;0,123371;1,267991;0,5342649;0,07961258;-0,01422453;-0,07085031;0,9942031
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,23000001907349;0,08945797;1,683289;0,384608;0,04461536;-0,03352913;-0,01954075;0,9982502;-0,2579491;0,9475788;0,5986965;0,3380858;-0,2220402;-0,009406655;0,9144985;0,1168816;1,269127;0,5358316;0,0807066;-0,01988745;-0,06129531;0,9946526
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,25000001862645;0,0879311;1,683125;0,3842828;0,04528724;-0,03580076;-0,01824562;0,9981656;-0,2608294;0,9484572;0,5974909;0,3361675;-0,225672;-0,007523567;0,9143342;0,115026;1,268628;0,5367203;0,08250961;-0,01758862;-0,05426883;0,9949561
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,27000001817942;0,08495559;1,682906;0,3836046;0,04691249;-0,03891411;-0,01635256;0,9980068;-0,2663455;0,9493902;0,5943186;0,3339613;-0,2345423;-0,001288474;0,9129393;0,1117579;1,267848;0,5384827;0,08539436;-0,01490831;-0,044139;0,9952575
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,29000001773238;0,08368384;1,682823;0,3833532;0,04774681;-0,04034099;-0,01566109;0,9979217;-0,2686343;0,9493389;0,5921038;0,3333839;-0,2386343;0,0005195141;0,9120903;0,1102212;1,267433;0,5393738;0,08743292;-0,01437765;-0,04024155;0,9952534
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,31000001728535;0,08125305;1,682736;0,3829138;0,04938501;-0,04257116;-0,01372987;0,9977777;-0,2728013;0,9490343;0,5880537;0,3321451;-0,2449948;0,00222747;0,9108526;0,1091589;1,265285;0,5413496;0,09575593;-0,009116799;-0,03445581;0,9947666
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,33000001683831;0,08015607;1,682634;0,3828101;0,05008113;-0,04355153;-0,01286571;0,9977123;-0,274667;0,9485317;0,5858211;0,3321244;-0,2477015;0,003220826;0,9101248;0,1096408;1,264272;0,5422232;0,100154;-0,005253077;-0,03472976;0,9943518
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,35000001639128;0,07808737;1,682371;0,3825991;0,05099165;-0,04455888;-0,01150752;0,9976382;-0,2779843;0,9469215;0,580924;0,3336268;-0,2531033;0,007312998;0,908063;0,1099976;1,26342;0,5434533;0,1037879;-0,0004204214;-0,0364965;0,9939296
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,37000001594424;0,07716653;1,682376;0,3825167;0,05133227;-0,04485926;-0,01086121;0,9976145;-0,2791957;0,9456207;0,5780557;0,3349073;-0,2555348;0,01016176;0,9068825;0,110885;1,263181;0,5437385;0,1035729;0,002070665;-0,03897449;0,9938558
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,39000001549721;0,07634113;1,682379;0,3824621;0,05148507;-0,04489506;-0,009760153;0,9976165;-0,2803459;0,9445263;0,5754635;0,3355957;-0,2578878;0,01239589;0,9059336;0,1112442;1,262905;0,5441625;0,1041199;0,003952711;-0,03949453;0,9937724
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,41000001505017;0,07480491;1,68238;0,38243;0,05185817;-0,04516158;-0,007510554;0,9976045;-0,2823761;0,942101;0,5703115;0,3372581;-0,2622153;0,01601213;0,9040153;0,1129738;1,262522;0,544852;0,1052837;0,009284496;-0,04175048;0,9935221
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,43000001460314;0,07397109;1,682335;0,3824016;0,05212065;-0,04506296;-0,006627408;0,9976015;-0,2829692;0,9404987;0,5675571;0,3386911;-0,2639632;0,01720923;0,9029483;0,1136533;1,262391;0,5451708;0,1058158;0,01194268;-0,04194508;0,9934289
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,4500000141561;0,07253396;1,682128;0,382342;0,0528531;-0,04500731;-0,005066104;0,9975747;-0,2843077;0,9375595;0,5624125;0,3421746;-0,2677481;0,01941912;0,9004723;0,1146204;1,261989;0,5457178;0,1062924;0,01476374;-0,03940906;0,993444
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,47000001370907;0,07190738;1,682003;0,3823234;0,05339249;-0,04494706;-0,004427614;0,9975517;-0,2847085;0,9360499;0,5598717;0,3442372;-0,2690246;0,01983955;0,8992957;0,1151984;1,261818;0,5459771;0,1071601;0,01585862;-0,03941072;0,9933338
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,49000001326203;0,07079582;1,681844;0,3823645;0,05421089;-0,04471079;-0,003128372;0,9975231;-0,2849425;0,9333113;0,5551171;0,3471435;-0,270008;0,01986812;0,8978821;0,1163626;1,26187;0,5463403;0,1088825;0,0184758;-0,04266534;0,9929668
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,510000012815;0,07029921;1,6818;0,3824177;0,05448977;-0,0445554;-0,002437981;0,9975169;-0,2850328;0,9319397;0,5529521;0,3484037;-0,2702656;0,02085666;0,8972939;0,1167493;1,261996;0,5464892;0,1090783;0,01965517;-0,04370238;0,9928775
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,53000001236796;0,06980766;1,681731;0,3824653;0,0546561;-0,04446077;-0,001768539;0,9975134;-0,2851912;0,9305985;0,5508624;0,3498769;-0,2709515;0,02197905;0,8964867;0,1169805;1,262396;0,5464299;0,1077885;0,01998916;-0,04445512;0,9929783
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,55000001192093;0,06897017;1,681535;0,3825847;0,05507088;-0,04433095;-0,0006786883;0,9974977;-0,2851316;0,9279914;0,5469742;0,3529193;-0,272377;0,02254902;0,8948464;0,1170858;1,262729;0,5463793;0,106113;0,01994938;-0,0447698;0,9931455
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,57000001147389;0,06856759;1,681403;0,382704;0,0552724;-0,04433656;-0,0002264343;0,9974865;-0,284928;0,9268043;0,5452362;0,3543414;-0,2726127;0,02188565;0,8942291;0,1170048;1,262733;0,5463561;0,1060632;0,0197179;-0,0444725;0,9931687
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,59000001102686;0,06783104;1,681218;0,3829169;0,05608634;-0,04447034;0,0005139038;0,997435;-0,2842355;0,9247212;0,5423312;0,3572072;-0,2713724;0,01918657;0,8935278;0,1168826;1,262935;0,546353;0,1063642;0,02000627;-0,04421243;0,9931424
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,61000001057982;0,06750243;1,681134;0,3830413;0,05664896;-0,04462555;0,0008072089;0,997396;-0,2838402;0,9238062;0,5410485;0,3585628;-0,2704428;0,0182988;0,8932853;0,1168352;1,263168;0,5463139;0,10609;0,02036637;-0,04442926;0,9931547
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,63000001013279;0,06675605;1,681014;0,3833488;0,05769457;-0,04510954;0,0008731893;0,9973142;-0,2830407;0,9222854;0,538788;0,3608818;-0,2686701;0,01612675;0,8929281;0,1166814;1,263508;0,5461579;0,1050702;0,02087334;-0,04495524;0,9932289
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,65000000968575;0,06634125;1,680982;0,383513;0,05815717;-0,04546636;0,0008603986;0,9972712;-0,2824849;0,9218816;0,538133;0,3614069;-0,2672472;0,0140508;0,8931778;0,1164646;1,26358;0,5460509;0,10468;0,02082774;-0,04501697;0,9932683
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,67000000923872;0,06562742;1,680668;0,3836913;0,05943145;-0,04656324;0,001022959;0,9971453;-0,2814958;0,9211047;0,536944;0,362293;-0,2645033;0,01239377;0,8936601;0,1157573;1,263305;0,5458896;0,1052876;0,02033925;-0,04357459;0,9932784
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,69000000879169;0,06532992;1,68046;0,3837268;0,06034166;-0,04725072;0,001323033;0,997058;-0,2808777;0,9208574;0,5366398;0,3624616;-0,2628597;0,01130861;0,8940909;0,1150479;1,262691;0,5457873;0,1067469;0,0204289;-0,04152425;0,9932087
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,71000000834465;0,06502659;1,680313;0,3838064;0,06119935;-0,04772347;0,001620505;0,9969827;-0,2803839;0,9205372;0,5361505;0,3629005;-0,2614098;0,009647682;0,8943574;0,1143824;1,262011;0,5455931;0,1089788;0,02085686;-0,03929877;0,993048
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,73000000789762;0,06452061;1,679981;0,3838406;0,06245343;-0,04860765;0,002122294;0,9968613;-0,2794257;0,9203418;0,5356913;0,3626556;-0,2583828;0,004536659;0,8953763;0,1129642;1,260393;0,5450407;0,1133735;0,02188164;-0,03323802;0,9927552
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,75000000745058;0,06430213;1,679795;0,3838024;0,0628489;-0,04895371;0,002394922;0,9968189;-0,2792241;0,9203515;0,5356911;0,3625835;-0,2576004;0,003646344;0,895635;0,1123227;1,25928;0,5448388;0,1161723;0,02227131;-0,03006873;0,992524
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,77000000700355;0,06391948;1,679522;0,3838249;0,06369108;-0,04963633;0,002700377;0,9967309;-0,2789789;0,9203946;0,5356556;0,3626423;-0,2573778;0,005154043;0,8956678;0,1111329;1,256758;0,5444623;0,1234423;0,02231088;-0,02436588;0,9918016
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,79000000655651;0,06367868;1,679365;0,3838897;0,06420725;-0,04989228;0,002911383;0,9966844;-0,2790198;0,9206117;0,53585;0,3621424;-0,2579064;0,006333664;0,8957104;0,1105588;1,255322;0,544259;0,1282117;0,0217019;-0,02170324;0,9912719
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,81000000610948;0,06346171;1,679083;0,3839109;0,06524671;-0,05025607;0,003286894;0,9965974;-0,2787924;0,9209336;0,5360684;0,3610568;-0,2583364;0,00681518;0,8960211;0,1099367;1,252966;0,5441087;0,1360238;0,02156088;-0,01978179;0,9902734
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,83000000566244;0,06338228;1,679066;0,3840052;0,0655605;-0,05035159;0,003486449;0,9965714;-0,2785351;0,9210829;0,5361645;0,3606302;-0,2581121;0,006686032;0,8962585;0,1098277;1,25214;0,5440369;0,1379487;0,02228498;-0,02045727;0,9899774
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,85000000521541;0,06331234;1,679088;0,3841213;0,06566016;-0,05040339;0,003478526;0,9965622;-0,2781841;0,9212995;0,5363404;0,360131;-0,2577097;0,006576777;0,8965758;0,1097954;1,251562;0,543902;0,1386427;0,02278808;-0,02194472;0,9898371
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,87000000476837;0,06319093;1,679089;0,3842922;0,06567463;-0,05045968;0,00335886;0,9965588;-0,2768453;0,92162;0,5369705;0,3591475;-0,2553171;0,003549233;0,8976713;0,1097724;1,250731;0,5435658;0,1393573;0,02274883;-0,02524077;0,989659
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,89000000432134;0,06316184;1,679039;0,3843809;0,06563734;-0,05050567;0,003422508;0,9965587;-0,2757368;0,9216813;0,537332;0,35902;-0,2523569;-0,0004125983;0,8985658;0,1099862;1,250639;0,5435479;0,1397278;0,02257097;-0,02917197;0,9895028
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,9100000038743;0,06317331;1,678785;0,3845463;0,06604155;-0,05081725;0,003779687;0,9965149;-0,2741835;0,9219279;0,5378569;0,3588675;-0,2474012;-0,004377574;0,8999931;0,1101092;1,250198;0,5436379;0,1412412;0,02352011;-0,03193609;0,9891804
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,93000000342727;0,06312519;1,678698;0,384556;0,06653276;-0,05099118;0,003764439;0,9964734;-0,2736504;0,9222296;0,5381289;0,3582277;-0,2460579;-0,003907755;0,9006183;0,1101056;1,25025;0,5436817;0,140214;0,02422974;-0,03044422;0,9893564
08;Baseball Séquence 360;2025-05-27-14-59-08;9;3,95000000298023;0,06305896;1,678543;0,3845472;0,06751178;-0,05113059;0,00316016;0,9964025;-0,2727083;0,9225557;0,5384586;0,3574346;-0,2445149;-0,004747927;0,9013493;0,1100213;1,250332;0,5437028;0,1375645;0,02479076;-0,02766641;0,9897959
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,45000004768372;0,1534092;1,697119;0,4180998;-0,05030799;0,007357568;-0,03663205;0,9980347;-0,1576482;0,8845205;0,5454308;0,3212157;0,109718;-0,4740172;0,8124593;0,273111;1,178843;0,5400005;0,1695845;0,2119865;-0,09798366;0,9574456
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,47000004723668;0,1544338;1,69707;0,4171966;-0,05059057;0,01045847;-0,036419;0,9980005;-0,1586527;0,884644;0,5450151;0,3219765;0,1087072;-0,4743361;0,8121079;0,2735972;1,17922;0,5395836;0,1687305;0,2127685;-0,0990537;0,9573129
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,49000004678965;0,1550737;1,697037;0,4167778;-0,05058066;0,01245421;-0,0362039;0,9979859;-0,1590643;0,8847376;0,5448097;0,322412;0,1084223;-0,4745474;0,8118497;0,2739224;1,179506;0,5393017;0,1680515;0,2131634;-0,09961762;0,957286
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,51000004634261;0,1565949;1,696909;0,4159786;-0,05055825;0,01714981;-0,03602333;0,9979239;-0,1597868;0,8849066;0,5444555;0,3227625;0,1083654;-0,4754697;0,8111781;0,2744298;1,179898;0,538835;0,1670139;0,2136616;-0,1004937;0,9572649
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,53000004589558;0,1574835;1,696775;0,415641;-0,05045164;0,01986611;-0,03614352;0,9978746;-0,1601314;0,8850275;0,5443723;0,3228541;0,108503;-0,4760066;0,8108082;0,2747203;1,180056;0,5386;0,1665298;0,2141314;-0,1009088;0,9572006
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,55000004544854;0,1584172;1,696654;0,4152913;-0,05017087;0,02273488;-0,03610454;0,9978289;-0,1604102;0,8851455;0,5443356;0,3229193;0,1086709;-0,476431;0,8105105;0,275115;1,180145;0,5383666;0,1662963;0,2148245;-0,101388;0,9570352
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,57000004500151;0,1602938;1,696293;0,4144582;-0,04939733;0,02872574;-0,03529504;0,997742;-0,1608543;0,8855061;0,5444731;0,3226419;0,10887;-0,4770505;0,8102298;0,2760412;1,180386;0,5378429;0,1656171;0,2168359;-0,1027713;0,9565518
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,59000004455447;0,1611269;1,696143;0,413984;-0,04883279;0,03209832;-0,03490046;0,9976809;-0,1610748;0,8857514;0,5445107;0,3223977;0,1088873;-0,4774069;0,8101149;0,2763809;1,180535;0,5375918;0,1652049;0,2174014;-0,1032607;0,956442
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,61000004410744;0,1626497;1,695799;0,4128832;-0,04761583;0,03898072;-0,03444807;0,9975102;-0,1614645;0,8865476;0,5447528;0,3215132;0,1087655;-0,4782792;0,8099681;0,2770542;1,180784;0,5370087;0,1640672;0,2182631;-0,1041349;0,9563468
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,6300000436604;0,1635817;1,69562;0,4123889;-0,04689452;0,04232794;-0,03424353;0,997415;-0,1616121;0,8870449;0,5449535;0,3211376;0,1082916;-0,4784453;0,8100826;0,2774663;1,18088;0,5366712;0,1635995;0,2188076;-0,1045296;0,9562594
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,65000004321337;0,1654256;1,695246;0,4114287;-0,04548569;0,04879916;-0,03387647;0,9971972;-0,1618824;0,887938;0,5454156;0,3206038;0,1071792;-0,4783761;0,8104827;0,2780437;1,180853;0,5360767;0,1630901;0,2197396;-0,1053283;0,9560451
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,67000004276633;0,1664298;1,695053;0,4110309;-0,04497822;0,05182913;-0,03394719;0,9970649;-0,1619495;0,888375;0,5456803;0,3202195;0,1067043;-0,4783615;0,8107059;0,2783197;1,180811;0,5357935;0,1630958;0,220231;-0,1060316;0,9558533
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,6900000423193;0,1673586;1,694901;0,4105796;-0,0444145;0,05499274;-0,0339627;0,9969201;-0,161904;0,888804;0,5459756;0,319785;0,1064221;-0,4784048;0,8108889;0,2785698;1,180808;0,5355021;0,1630987;0,2206737;-0,1067586;0,9556696
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,71000004187226;0,1691195;1,694636;0,4094924;-0,04346256;0,06095165;-0,03410186;0,9966108;-0,1618078;0,8896546;0,5464976;0,3185967;0,1062583;-0,4787;0,8112038;0,278923;1,180903;0,5349785;0,1626569;0,2212011;-0,1075897;0,9555298
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,73000004142523;0,169991;1,694531;0,4089716;-0,04299588;0,06376076;-0,03424252;0,9964504;-0,1617346;0,8901007;0,5467905;0,3179401;0,1062392;-0,4789451;0,8113192;0,2790544;1,180987;0,5347224;0,1622725;0,2213283;-0,1079471;0,9555255
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,75000004097819;0,1716841;1,694417;0,407954;-0,04214018;0,06904018;-0,03491677;0,9961118;-0,161506;0,8908294;0,5474349;0,317093;0,1063651;-0,4790546;0,8115696;0,2793816;1,181091;0,5342218;0,1616262;0,2218648;-0,1088462;0,9554086
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,77000004053116;0,172492;1,694304;0,4074304;-0,04165855;0,07164639;-0,03506251;0,9959428;-0,1613561;0,8911561;0,5477335;0,3166744;0,1065086;-0,4790357;0,8117254;0,2795461;1,181126;0,533979;0,1614255;0,2222668;-0,1093774;0,9552884
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,79000004008412;0,1739946;1,694005;0,4062994;-0,04074045;0,07672772;-0,03546717;0,9955878;-0,1609318;0,8918489;0,5483552;0,3153026;0,1072273;-0,4795011;0,81189;0,279826;1,181044;0,5335661;0,1609421;0,2230268;-0,1101454;0,9551046
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,81000003963709;0,1746406;1,693848;0,4056862;-0,04017963;0,07929788;-0,03566885;0,9954021;-0,1606617;0,8921785;0,5486026;0,3145029;0,1077683;-0,4799265;0,8118771;0,2799121;1,181049;0,5333883;0,1606219;0,223256;-0,1102454;0,9550934
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,83000003919005;0,1760083;1,693488;0,404649;-0,03908388;0,08399463;-0,0362878;0,995038;-0,1601665;0,892705;0,5491008;0,3133792;0,1086487;-0,4804951;0,8118581;0,2801636;1,181168;0,5329601;0,1601392;0,2237578;-0,1109396;0,9549767
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,85000003874302;0,1766731;1,69332;0,4042038;-0,03859095;0,08612499;-0,03637766;0,9948719;-0,1599165;0,8929172;0,5493776;0,3129137;0,1090604;-0,4807157;0,8118517;0,2803454;1,181295;0,5327018;0,1596602;0,2239583;-0,1114965;0,954945
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,87000003829598;0,1772003;1,693146;0,403852;-0,0379951;0,08817959;-0,03644961;0,9947121;-0,1596964;0,893089;0,5496413;0,3124095;0,1095466;-0,4810275;0,8117958;0,280477;1,181382;0,5324889;0,1592034;0,2241386;-0,1119357;0,9549276
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,89000003784895;0,1782482;1,692789;0,4031804;-0,03693261;0,09163624;-0,0365691;0,9944353;-0,1592633;0,8933416;0,5501329;0,3115313;0,1106474;-0,4816277;0,8116281;0,2808408;1,181551;0,5319556;0,1580272;0,2248967;-0,1127899;0,9548442
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,91000003740191;0,1787191;1,6926;0,4028684;-0,03653539;0,09301087;-0,03693214;0,9943089;-0,1588771;0,893433;0,5504627;0,3107544;0,111526;-0,4821839;0,8114754;0,2810199;1,181561;0,5316956;0,1577068;0,2255321;-0,1130215;0,9547199
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,93000003695488;0,1794317;1,692348;0,4023647;-0,03593713;0,09555447;-0,03770539;0,9940605;-0,1582268;0,8936221;0,5510475;0,3096137;0,1129347;-0,4831481;0,811143;0,2813465;1,18161;0,5311584;0,1572729;0,2268592;-0,1136423;0,9544033
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,95000003650784;0,1797536;1,692226;0,4021778;-0,03553633;0,09645087;-0,03771841;0,9939879;-0,1579327;0,8936605;0,5512946;0,3092862;0,113489;-0,483442;0,8110155;0,2815248;1,181695;0,5308149;0,1570161;0,2274286;-0,1142492;0,9542376
08;Baseball Séquence 360;2025-05-27-14-59-08;10;3,97000003606081;0,1801877;1,691871;0,4017774;-0,03423478;0,09783673;-0,03776662;0,9938962;-0,1571758;0,8938035;0,5517797;0,3083944;0,1146431;-0,4839404;0,8108954;0,2817867;1,18179;0,5301373;0,156515;0,228135;-0,1151004;0,954049
