Sequence Name;Is Paused; Timeline;Time Since Level Load;Eye Gaze Valid;Eye Gaze Point X;Eye Gaze Point Y;Eye Gaze Vector X;Eye Gaze Vector Y; Gaze Point On Viewport X; Gaze Point On Viewport Y; Crosshair X; Crosshair Y; Screen Size X; Screen Size Y
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,14;24,0060;True;-0,0035;-0,0038;-0,1422;0,1900;0,8634;0,6197;-133,47;178,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,16;24,0260;True;-0,0040;-0,0051;-0,1529;0,1293;0,8419;0,6014;-143,70;119,28;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,18;24,0460;True;-0,0040;-0,0051;-0,1529;0,1293;0,8419;0,6014;-143,70;119,28;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,20;24,0660;True;-0,0040;-0,0051;-0,1529;0,1293;0,8419;0,6014;-143,70;119,28;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,22;24,0860;True;-0,0067;-0,0052;-0,1574;0,0960;0,8551;0,5831;-150,29;87,12;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,24;24,1060;True;-0,0067;-0,0052;-0,1574;0,0960;0,8551;0,5831;-150,29;87,12;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,26;24,1260;True;-0,0067;-0,0052;-0,1574;0,0960;0,8551;0,5831;-150,29;87,12;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,28;24,1460;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,30;24,1660;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,32;24,1860;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,34;24,2060;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,36;24,2260;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,38;24,2460;True;-0,0173;-0,0055;-0,1348;0,0882;0,8686;0,5813;-139,28;79,39;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,40;24,2660;True;-0,0303;-0,0054;0,1572;0,1520;0,9208;0,5818;116,20;140,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,42;24,2860;True;-0,0303;-0,0054;0,1572;0,1520;0,9208;0,5818;116,20;140,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,44;24,3060;True;-0,0303;-0,0054;0,1572;0,1520;0,9208;0,5818;116,20;140,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,46;24,3260;True;-0,0303;-0,0054;0,1572;0,1520;0,9208;0,5818;116,20;140,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,48;24,3460;True;-0,0303;-0,0054;0,1572;0,1520;0,9208;0,5818;116,20;140,80;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,50;24,3660;True;0,0365;-0,0046;0,1388;0,1204;0,9168;0,5673;160,56;111,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,52;24,3860;True;0,0365;-0,0046;0,1388;0,1204;0,9168;0,5673;160,56;111,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,54;24,4060;True;0,0365;-0,0046;0,1388;0,1204;0,9168;0,5673;160,56;111,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,56;24,4260;True;0,0365;-0,0046;0,1388;0,1204;0,9168;0,5673;160,56;111,18;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,58;24,4460;True;0,0364;-0,0047;0,1338;0,1199;0,9142;0,5643;155,95;110,56;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,60;24,4660;True;0,0363;-0,0047;0,1351;0,1139;0,9127;0,5564;157,02;104,87;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,62;24,4860;True;0,0363;-0,0047;0,1351;0,1139;0,9127;0,5564;157,02;104,87;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,64;24,5060;True;0,0363;-0,0048;0,1322;0,1014;0,9121;0,5511;154,34;92,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,66;24,5260;True;0,0364;-0,0049;0,1206;0,0924;0,9110;0,5461;143,75;84,02;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,68;24,5460;True;0,0364;-0,0049;0,1186;0,0856;0,9121;0,5401;141,99;77,47;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,70;24,5660;True;-0,0299;-0,0054;0,1288;-0,0145;0,9004;0,5247;90,62;-19,14;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,72;24,5860;True;0,0000;0,0000;0,0000;0,0000;0,8564;0,5112;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,74;24,6060;True;0,0000;0,0000;0,0000;0,0000;0,8564;0,5112;0,00;0,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,76;24,6260;True;-0,0314;-0,0061;-0,0563;0,0562;0,8755;0,5297;-80,30;48,09;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,78;24,6460;True;-0,0314;-0,0061;-0,0563;0,0562;0,8755;0,5297;-80,30;48,09;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,80;24,6660;True;-0,0318;-0,0064;-0,1495;-0,0113;0,8639;0,5214;-166,09;-17,02;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,82;24,6860;True;0,0205;-0,0054;-0,1617;0,0081;0,8761;0,5231;-129,38;2,58;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,84;24,7060;True;-0,0318;-0,0062;-0,1351;0,0183;0,8764;0,5249;-152,90;11,67;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,86;24,7260;True;-0,0319;-0,0061;-0,1201;0,0034;0,8828;0,5227;-139,16;-2,66;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,88;24,7460;True;-0,0319;-0,0061;-0,1102;0,0100;0,8914;0,5235;-130,09;3,74;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,90;24,7660;True;-0,0318;-0,0061;-0,1203;0,0171;0,8949;0,5249;-139,32;10,61;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,92;24,7860;True;-0,0316;-0,0060;-0,1099;0,0209;0,9000;0,5250;-129,64;14,23;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,94;24,8060;True;-0,0317;-0,0060;-0,0923;0,0110;0,9066;0,5226;-113,59;4,84;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,96;24,8260;True;-0,0316;-0,0061;-0,0752;0,0219;0,9192;0,5218;-97,86;15,20;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;2,98;24,8460;True;-0,0316;-0,0061;-0,0748;0,0058;0,9221;0,5189;-97,42;-0,31;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,00;24,8660;True;-0,0314;-0,0063;-0,0727;0,0139;0,9285;0,5197;-95,42;7,27;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,02;24,8860;True;-0,0315;-0,0062;-0,0756;0,0096;0,9315;0,5195;-98,09;3,20;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,04;24,9060;True;-0,0316;-0,0059;-0,1032;0,0632;0,9343;0,5269;-123,43;55,07;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,06;24,9260;True;-0,0315;-0,0057;-0,0808;0,0905;0,9439;0,5294;-102,89;81,43;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,08;24,9460;True;-0,0314;-0,0055;-0,0809;0,0848;0,9500;0,5278;-102,92;76,16;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,10;24,9660;True;-0,0313;-0,0054;-0,0727;0,0816;0,9567;0,5283;-95,29;73,10;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,12;24,9860;True;-0,0298;-0,0054;-0,0615;0,0801;0,9617;0,5319;-83,65;71,71;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,14;25,0060;True;-0,0294;-0,0054;-0,0517;0,0807;0,9634;0,5366;-74,29;72,22;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,16;25,0260;True;-0,0309;-0,0054;-0,0430;0,0814;0,9641;0,5407;-67,73;73,00;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,18;25,0460;True;-0,0314;-0,0054;-0,0320;0,0768;0,9657;0,5445;-58,06;68,63;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,20;25,0660;True;-0,0314;-0,0053;-0,0439;0,1027;0,9628;0,5502;-68,97;93,48;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,22;25,0860;True;-0,0310;-0,0052;-0,0386;0,1027;0,9616;0,5498;-63,73;93,62;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,24;25,1060;True;-0,0308;-0,0051;-0,0280;0,0962;0,9620;0,5464;-53,85;87,48;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,26;25,1260;True;-0,0305;-0,0052;-0,0307;0,0887;0,9616;0,5435;-56,05;80,15;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,28;25,1460;True;-0,0301;-0,0053;-0,0257;0,0967;0,9651;0,5437;-51,15;87,77;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,30;25,1660;True;-0,0299;-0,0054;-0,0251;0,0940;0,9671;0,5442;-50,38;85,05;3664,00;1920,00
Boxe_EPreN4_360_Testing_N1_S12_C;False;3,32;25,1860;True;-0,0296;-0,0054;-0,0298;0,0911;0,9698;0,5442;-54,42;82,29;3664,00;1920,00
